Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
186,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1216.0,1485.0,1453.0,16 Oct 2015
187,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1217.0,1595.0,1552.0,13 Jun 2018
188,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1252.0,1452.0,1360.0,09 Jul 2015
189,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1254.0,1410.0,1394.0,05 Feb 2015
190,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1308.0,1617.0,1557.0,05 Jun 2018
191,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1319.0,1567.0,1550.0,11 Jun 2018
192,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1345.0,1888.0,1617.0,23 Nov 2016
193,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1373.0,1529.0,1476.0,02 Nov 2015
194,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1399.0,1833.0,1616.0,18 Nov 2016
195,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1467.0,1585.0,1511.0,03 Nov 2016
196,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1470.0,1972.0,1686.0,26 May 2017
197,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 37,FAQ,1475.0,1665.0,1532.0,22 Mar 2017
198,Pudukkottai,Alangudi,Paddy(Dhan)(Common),ADT 36,FAQ,1550.0,1560.0,1555.0,20 Jan 2018
199,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1550.0,1750.0,1600.0,13 Nov 2018
200,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1550.0,1750.0,1600.0,15 Nov 2018
201,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1700.0,1900.0,1800.0,12 Mar 2018
202,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1700.0,1900.0,1800.0,19 Feb 2018
203,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),AST 16,FAQ,1700.0,1900.0,1800.0,28 Sep 2018
204,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,01 Apr 2015
205,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,02 Mar 2015
206,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,04 Apr 2015
207,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,08 Oct 2015
208,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,10 Apr 2015
209,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,13 Mar 2015
210,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,16 Mar 2016
211,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,18 Jun 2015
212,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,22 Feb 2016
213,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,28 Feb 2015
214,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1500.0,28 Mar 2015
215,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1510.0,21 Jun 2016
216,Thirunelveli,Ambasamudram,Paddy(Dhan)(Common),Other,FAQ,1400.0,1600.0,1510.0,26 May 2016
217,Vellore,Ammoor,Paddy(Dhan)(Common),ADT 36,FAQ,1356.0,1360.0,1360.0,20 Feb 2015
